stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000259075,9606.ENSP00000368022,TANK,OPTN,9606,0.945,0,0,0,0.115,0.045,0.9,0.433
9606.ENSP00000259075,9606.ENSP00000471896,TANK,IRF3,9606,0.95,0,0,0,0,0.311,0.5,0.868
9606.ENSP00000259075,9606.ENSP00000419371,TANK,AZI2,9606,0.978,0,0,0,0.159,0,0.8,0.884
9606.ENSP00000259075,9606.ENSP00000362994,TANK,TRAF1,9606,0.979,0,0,0,0.056,0.842,0,0.875
9606.ENSP00000259075,9606.ENSP00000433623,TANK,TRAF6,9606,0.986,0,0,0,0.062,0.314,0.5,0.962
9606.ENSP00000259075,9606.ENSP00000398698,TANK,TNF,9606,0.996,0,0,0,0.056,0.994,0,0.447
9606.ENSP00000259075,9606.ENSP00000354777,TANK,TBKBP1,9606,0.996,0,0,0,0,0,0.8,0.985
9606.ENSP00000259075,9606.ENSP00000341268,TANK,TRADD,9606,0.998,0,0,0,0,0,0.9,0.99
9606.ENSP00000259075,9606.ENSP00000376500,TANK,TRAF3,9606,0.999,0,0,0,0,0.885,0.9,0.998
9606.ENSP00000259075,9606.ENSP00000329967,TANK,TBK1,9606,0.999,0,0,0,0.162,0.994,0.8,0.997
9606.ENSP00000259075,9606.ENSP00000464030,TANK,IKBKE,9606,0.999,0,0,0,0.102,0.855,0.9,0.997
9606.ENSP00000259075,9606.ENSP00000483825,TANK,IKBKG,9606,0.999,0,0,0,0.068,0.836,0.9,0.99
9606.ENSP00000259206,9606.ENSP00000412237,IL1RN,IL10,9606,0.923,0,0,0,0.072,0,0.4,0.874
9606.ENSP00000259206,9606.ENSP00000385675,IL1RN,IL6,9606,0.925,0,0,0,0.17,0,0,0.913
9606.ENSP00000259206,9606.ENSP00000306512,IL1RN,CXCL8,9606,0.926,0,0,0,0.319,0,0,0.897
9606.ENSP00000259206,9606.ENSP00000263341,IL1RN,IL1B,9606,0.968,0,0,0,0.377,0,0,0.952
9606.ENSP00000259206,9606.ENSP00000263339,IL1RN,IL1A,9606,0.99,0,0,0,0.202,0,0,0.988
9606.ENSP00000259206,9606.ENSP00000386380,IL1RN,IL1R1,9606,0.999,0,0,0,0.126,0.958,0.9,0.997
9606.ENSP00000259808,9606.ENSP00000311032,RIPK1,CASP3,9606,0.908,0,0,0,0.136,0.067,0.36,0.842
9606.ENSP00000259808,9606.ENSP00000381070,RIPK1,MAP2K7,9606,0.92,0,0,0,0.077,0.113,0.9,0.14
9606.ENSP00000259808,9606.ENSP00000337797,RIPK1,PIDD1,9606,0.927,0,0,0,0.049,0.573,0,0.835
9606.ENSP00000259808,9606.ENSP00000380070,RIPK1,GAPDH,9606,0.946,0,0,0,0.044,0,0.9,0.489
9606.ENSP00000259808,9606.ENSP00000363089,RIPK1,TLR4,9606,0.962,0,0,0,0.121,0.177,0.5,0.907
9606.ENSP00000259808,9606.ENSP00000498466,RIPK1,FAS,9606,0.966,0,0,0,0.11,0.243,0.72,0.842
9606.ENSP00000259808,9606.ENSP00000368022,RIPK1,OPTN,9606,0.971,0,0,0,0.054,0.785,0.5,0.754
9606.ENSP00000259808,9606.ENSP00000369581,RIPK1,IFNB1,9606,0.972,0,0,0,0.099,0,0,0.971
9606.ENSP00000259808,9606.ENSP00000360609,RIPK1,HSP90AB1,9606,0.972,0,0,0,0.042,0.308,0.9,0.637
9606.ENSP00000259808,9606.ENSP00000329967,RIPK1,TBK1,9606,0.979,0,0,0,0.146,0.294,0.5,0.939
9606.ENSP00000259808,9606.ENSP00000381698,RIPK1,SHARPIN,9606,0.981,0,0,0,0.056,0,0.9,0.818
9606.ENSP00000259808,9606.ENSP00000348632,RIPK1,RBCK1,9606,0.986,0,0,0,0.056,0.51,0.9,0.734
9606.ENSP00000259808,9606.ENSP00000368215,RIPK1,TAB3,9606,0.987,0,0,0,0.074,0.097,0.9,0.865
9606.ENSP00000259808,9606.ENSP00000430684,RIPK1,IKBKB,9606,0.987,0,0,0,0.208,0.51,0.9,0.718
9606.ENSP00000259808,9606.ENSP00000335153,RIPK1,HSP90AA1,9606,0.988,0,0,0,0.042,0.525,0.9,0.778
9606.ENSP00000259808,9606.ENSP00000362994,RIPK1,TRAF1,9606,0.988,0,0,0,0.076,0.621,0.8,0.855
9606.ENSP00000259808,9606.ENSP00000360242,RIPK1,XIAP,9606,0.988,0,0,0,0.104,0.536,0.9,0.749
9606.ENSP00000259808,9606.ENSP00000481570,RIPK1,TNFAIP3,9606,0.992,0,0,0,0.127,0.841,0.9,0.545
9606.ENSP00000259808,9606.ENSP00000315112,RIPK1,RNF31,9606,0.993,0,0,0,0.074,0.624,0.9,0.823
9606.ENSP00000259808,9606.ENSP00000276431,RIPK1,TNFRSF10B,9606,0.995,0,0,0,0.092,0.619,0.9,0.873
9606.ENSP00000259808,9606.ENSP00000358335,RIPK1,MAP3K7,9606,0.996,0,0,0,0.049,0.735,0.9,0.883
9606.ENSP00000259808,9606.ENSP00000286186,RIPK1,CASP10,9606,0.996,0,0,0,0.093,0.526,0.9,0.923
9606.ENSP00000259808,9606.ENSP00000308351,RIPK1,MLKL,9606,0.996,0,0,0,0.056,0.328,0.5,0.989
9606.ENSP00000259808,9606.ENSP00000374455,RIPK1,SQSTM1,9606,0.997,0,0,0,0.044,0.6,0.9,0.933
9606.ENSP00000259808,9606.ENSP00000359424,RIPK1,CHUK,9606,0.998,0,0,0.118,0.198,0.51,0.9,0.955
9606.ENSP00000259808,9606.ENSP00000433623,RIPK1,TRAF6,9606,0.998,0,0,0,0.164,0.126,0.9,0.986
9606.ENSP00000259808,9606.ENSP00000263464,RIPK1,BIRC3,9606,0.999,0,0,0,0.101,0.855,0.9,0.993
9606.ENSP00000259808,9606.ENSP00000301838,RIPK1,FADD,9606,0.999,0,0,0,0.106,0.942,0.9,0.998
9606.ENSP00000259808,9606.ENSP00000483825,RIPK1,IKBKG,9606,0.999,0,0,0,0.105,0.994,0.9,0.994
9606.ENSP00000259808,9606.ENSP00000477613,RIPK1,BIRC2,9606,0.999,0,0,0,0.17,0.893,0.9,0.996
9606.ENSP00000259808,9606.ENSP00000351273,RIPK1,CASP8,9606,0.999,0,0,0,0.122,0.994,0.9,0.997
9606.ENSP00000259808,9606.ENSP00000356426,RIPK1,TAB2,9606,0.999,0,0,0,0.056,0.994,0.9,0.981
9606.ENSP00000259808,9606.ENSP00000398698,RIPK1,TNF,9606,0.999,0,0,0,0.1,0.994,0.5,0.943
9606.ENSP00000259808,9606.ENSP00000392025,RIPK1,CYLD,9606,0.999,0,0,0,0.062,0.791,0.9,0.97
9606.ENSP00000259808,9606.ENSP00000341268,RIPK1,TRADD,9606,0.999,0,0,0,0.107,0.994,0.9,0.998
9606.ENSP00000259915,9606.ENSP00000262238,POU5F1,YY1,9606,0.917,0,0,0,0.067,0.109,0,0.908
9606.ENSP00000259915,9606.ENSP00000352252,POU5F1,H3C12,9606,0.923,0,0,0,0.055,0.8,0,0.625
9606.ENSP00000259915,9606.ENSP00000262160,POU5F1,SMAD2,9606,0.928,0,0,0,0.057,0.069,0.5,0.856
9606.ENSP00000259915,9606.ENSP00000264498,POU5F1,FGF2,9606,0.931,0,0,0,0,0,0.5,0.869
9606.ENSP00000259915,9606.ENSP00000264657,POU5F1,STAT3,9606,0.946,0,0,0,0,0.044,0.7,0.829
9606.ENSP00000259915,9606.ENSP00000263734,POU5F1,EPAS1,9606,0.955,0,0,0,0.062,0.1,0.5,0.906
9606.ENSP00000259915,9606.ENSP00000478887,POU5F1,MYC,9606,0.956,0,0,0,0.082,0.226,0,0.943
9606.ENSP00000259915,9606.ENSP00000332973,POU5F1,SMAD3,9606,0.962,0,0,0,0.057,0.314,0.8,0.741
9606.ENSP00000259915,9606.ENSP00000351446,POU5F1,WDR5,9606,0.991,0,0,0,0.067,0.407,0,0.985
9606.ENSP00000259915,9606.ENSP00000363804,POU5F1,KLF4,9606,0.994,0,0,0,0,0.089,0.8,0.974
9606.ENSP00000259915,9606.ENSP00000495360,POU5F1,CTNNB1,9606,0.999,0,0,0,0,0.525,0.8,0.991
9606.ENSP00000260010,9606.ENSP00000305651,TLR2,CXCL10,9606,0.902,0,0,0,0.168,0,0,0.887
9606.ENSP00000260010,9606.ENSP00000433623,TLR2,TRAF6,9606,0.909,0,0,0,0.121,0.073,0,0.897
9606.ENSP00000260010,9606.ENSP00000369581,TLR2,IFNB1,9606,0.91,0,0,0,0.083,0,0,0.906
9606.ENSP00000260010,9606.ENSP00000361359,TLR2,CD40,9606,0.911,0,0,0,0.11,0,0,0.904
9606.ENSP00000260010,9606.ENSP00000297185,TLR2,HSPA9,9606,0.914,0,0,0,0,0.102,0.9,0.126
9606.ENSP00000260010,9606.ENSP00000346839,TLR2,FN1,9606,0.917,0,0,0,0.043,0,0,0.917
9606.ENSP00000260010,9606.ENSP00000275493,TLR2,EGFR,9606,0.933,0,0,0,0,0.733,0,0.759
9606.ENSP00000260010,9606.ENSP00000385675,TLR2,IL6,9606,0.942,0,0,0,0.099,0,0,0.938
9606.ENSP00000260010,9606.ENSP00000398698,TLR2,TNF,9606,0.951,0,0,0,0.184,0,0,0.943
9606.ENSP00000260010,9606.ENSP00000437125,TLR2,HSPA8,9606,0.953,0,0,0,0,0.102,0.9,0.52
9606.ENSP00000260010,9606.ENSP00000384273,TLR2,RELA,9606,0.956,0,0,0,0.088,0.125,0.9,0.521
9606.ENSP00000260010,9606.ENSP00000412237,TLR2,IL10,9606,0.956,0,0,0,0.09,0.062,0,0.952
9606.ENSP00000260010,9606.ENSP00000263341,TLR2,IL1B,9606,0.969,0,0,0,0.259,0,0,0.96
9606.ENSP00000260010,9606.ENSP00000299767,TLR2,HSP90B1,9606,0.977,0,0,0,0.058,0.063,0,0.976
9606.ENSP00000260010,9606.ENSP00000335153,TLR2,HSP90AA1,9606,0.982,0,0,0,0,0.063,0,0.982
9606.ENSP00000260010,9606.ENSP00000360609,TLR2,HSP90AB1,9606,0.982,0,0,0,0,0.063,0,0.982
9606.ENSP00000260010,9606.ENSP00000327336,TLR2,BGN,9606,0.989,0,0,0,0,0.287,0,0.986
9606.ENSP00000260010,9606.ENSP00000302961,TLR2,HSPA4,9606,0.992,0,0,0,0,0.102,0,0.992
9606.ENSP00000260010,9606.ENSP00000364801,TLR2,HSPA1B,9606,0.998,0,0,0,0,0.102,0.9,0.988
9606.ENSP00000260010,9606.ENSP00000345347,TLR2,HMGB1,9606,0.998,0,0,0,0.051,0.297,0.5,0.996
9606.ENSP00000260010,9606.ENSP00000498321,TLR2,MYD88,9606,0.999,0,0,0,0.184,0.746,0.9,0.99
9606.ENSP00000260010,9606.ENSP00000363089,TLR2,TLR4,9606,0.999,0,0,0,0.369,0,0.9,0.989
9606.ENSP00000260356,9606.ENSP00000379350,THBS1,ITGB1,9606,0.989,0,0,0,0.145,0.312,0.9,0.837
9606.ENSP00000260356,9606.ENSP00000370542,THBS1,SDC1,9606,0.989,0,0,0,0.072,0.07,0.9,0.891
9606.ENSP00000260356,9606.ENSP00000361405,THBS1,MMP9,9606,0.997,0,0,0,0.074,0.298,0.9,0.963
9606.ENSP00000260356,9606.ENSP00000346839,THBS1,FN1,9606,0.999,0,0,0,0.12,0.467,0.72,0.996
9606.ENSP00000260383,9606.ENSP00000262891,TUBGCP4,MARK4,9606,0.9,0,0,0,0.049,0,0.9,0
9606.ENSP00000260383,9606.ENSP00000359398,TUBGCP4,BLOC1S2,9606,0.906,0,0,0,0.067,0,0.9,0.081
9606.ENSP00000260383,9606.ENSP00000418960,TUBGCP4,BRCA1,9606,0.908,0,0,0,0.12,0,0.9,0.045
9606.ENSP00000260383,9606.ENSP00000371308,TUBGCP4,CENPJ,9606,0.928,0,0,0,0.062,0.091,0.9,0.264
9606.ENSP00000260383,9606.ENSP00000386419,TUBGCP4,MZT2B,9606,0.996,0,0,0,0,0.887,0.9,0.741
9606.ENSP00000260383,9606.ENSP00000480316,TUBGCP4,TUBGCP5,9606,0.999,0,0,0,0.056,0.992,0.9,0.998
9606.ENSP00000260383,9606.ENSP00000367049,TUBGCP4,MZT1,9606,0.999,0,0,0,0.072,0.968,0.9,0.864
9606.ENSP00000260810,9606.ENSP00000298139,TOPBP1,WRN,9606,0.902,0,0,0,0.126,0.096,0.5,0.782
9606.ENSP00000260810,9606.ENSP00000265433,TOPBP1,NBN,9606,0.922,0,0,0,0.072,0.583,0.5,0.645
9606.ENSP00000260810,9606.ENSP00000269305,TOPBP1,TP53,9606,0.949,0,0,0,0,0.619,0.4,0.796
9606.ENSP00000260810,9606.ENSP00000278616,TOPBP1,ATM,9606,0.954,0,0,0,0.096,0.534,0.5,0.81
9606.ENSP00000260810,9606.ENSP00000294008,TOPBP1,SLX4,9606,0.975,0,0,0,0.074,0.51,0,0.95
9606.ENSP00000260810,9606.ENSP00000480987,TOPBP1,MCM3,9606,0.98,0,0,0,0.207,0.954,0,0.502
9606.ENSP00000260810,9606.ENSP00000391090,TOPBP1,CHEK1,9606,0.989,0,0,0,0.163,0.356,0.8,0.916
9606.ENSP00000260810,9606.ENSP00000345571,TOPBP1,E2F1,9606,0.991,0,0,0,0.086,0.835,0,0.946
9606.ENSP00000260810,9606.ENSP00000365588,TOPBP1,MDC1,9606,0.995,0,0,0,0.169,0.891,0,0.95
9606.ENSP00000260810,9606.ENSP00000343741,TOPBP1,ATR,9606,0.996,0,0,0,0.127,0.934,0.5,0.906
9606.ENSP00000260810,9606.ENSP00000260947,TOPBP1,BARD1,9606,0.998,0,0,0,0.121,0.994,0.54,0.522
9606.ENSP00000260810,9606.ENSP00000323099,TOPBP1,ATRIP,9606,0.999,0,0,0,0.062,0.71,0.5,0.998
9606.ENSP00000260810,9606.ENSP00000371475,TOPBP1,TP53BP1,9606,0.999,0,0,0,0.054,0.997,0,0.868
9606.ENSP00000260810,9606.ENSP00000405726,TOPBP1,CDC45,9606,0.999,0,0,0,0.211,0.984,0,0.994
9606.ENSP00000260810,9606.ENSP00000418960,TOPBP1,BRCA1,9606,0.999,0,0,0,0.28,0.994,0.54,0.9
9606.ENSP00000260947,9606.ENSP00000420294,BARD1,PHC3,9606,0.9,0,0,0,0.047,0,0.9,0
9606.ENSP00000260947,9606.ENSP00000358862,BARD1,PCGF6,9606,0.901,0,0,0,0.058,0,0.9,0
9606.ENSP00000260947,9606.ENSP00000437360,BARD1,ANAPC15,9606,0.901,0,0,0,0,0,0.9,0.055
9606.ENSP00000260947,9606.ENSP00000421842,BARD1,ANAPC13,9606,0.902,0,0,0,0,0,0.9,0.063
9606.ENSP00000260947,9606.ENSP00000269397,BARD1,CBX4,9606,0.903,0,0,0,0,0,0.9,0.073
9606.ENSP00000260947,9606.ENSP00000477760,BARD1,ANAPC16,9606,0.903,0,0,0,0,0,0.9,0.072
9606.ENSP00000260947,9606.ENSP00000478501,BARD1,ANAPC10,9606,0.904,0,0,0,0.066,0.053,0.9,0.047
9606.ENSP00000260947,9606.ENSP00000308750,BARD1,CBX2,9606,0.904,0,0,0,0.081,0,0.9,0
9606.ENSP00000260947,9606.ENSP00000437659,BARD1,PHC1,9606,0.905,0,0,0,0.068,0.062,0.9,0
9606.ENSP00000260947,9606.ENSP00000367705,BARD1,BCOR,9606,0.905,0,0,0,0.063,0.065,0.9,0.045
9606.ENSP00000260947,9606.ENSP00000451974,BARD1,XRCC3,9606,0.905,0,0,0,0.049,0.045,0.5,0.816
9606.ENSP00000260947,9606.ENSP00000394394,BARD1,ANAPC7,9606,0.906,0,0,0,0.049,0.063,0.9,0.072
9606.ENSP00000260947,9606.ENSP00000363322,BARD1,CDC26,9606,0.907,0,0,0,0,0,0.9,0.109
9606.ENSP00000260947,9606.ENSP00000362578,BARD1,RNF8,9606,0.908,0,0,0,0.088,0.292,0.5,0.749
9606.ENSP00000260947,9606.ENSP00000269385,BARD1,CBX8,9606,0.909,0,0,0,0,0,0.9,0.128
9606.ENSP00000260947,9606.ENSP00000339109,BARD1,ANAPC1,9606,0.91,0,0,0,0.074,0.055,0.9,0.101
9606.ENSP00000260947,9606.ENSP00000482063,BARD1,PCGF2,9606,0.91,0,0,0,0.042,0,0.9,0.137
9606.ENSP00000260947,9606.ENSP00000438788,BARD1,CUL7,9606,0.911,0,0,0,0,0.067,0.9,0.132
9606.ENSP00000260947,9606.ENSP00000378350,BARD1,CDC23,9606,0.913,0,0,0,0.072,0.096,0.9,0.09
9606.ENSP00000260947,9606.ENSP00000434614,BARD1,CDC27,9606,0.914,0,0,0,0.059,0.106,0.9,0.106
9606.ENSP00000260947,9606.ENSP00000261819,BARD1,ANAPC5,9606,0.915,0,0,0,0.054,0.055,0.9,0.164
9606.ENSP00000260947,9606.ENSP00000314004,BARD1,ANAPC2,9606,0.916,0,0,0,0,0.091,0.9,0.155
9606.ENSP00000260947,9606.ENSP00000426654,BARD1,ANAPC4,9606,0.916,0,0,0,0.08,0.125,0.9,0.08
9606.ENSP00000260947,9606.ENSP00000349957,BARD1,ANAPC11,9606,0.917,0,0,0,0,0.071,0.9,0.185
9606.ENSP00000260947,9606.ENSP00000348554,BARD1,CDC16,9606,0.92,0,0,0,0.084,0.091,0.9,0.162
9606.ENSP00000260947,9606.ENSP00000365851,BARD1,BMI1,9606,0.924,0,0,0,0.043,0,0.9,0.278
9606.ENSP00000260947,9606.ENSP00000363787,BARD1,RING1,9606,0.926,0,0,0,0,0.042,0.9,0.294
9606.ENSP00000260947,9606.ENSP00000352252,BARD1,H3C12,9606,0.935,0,0,0,0.062,0.908,0,0.301
9606.ENSP00000260947,9606.ENSP00000348838,BARD1,UBE2C,9606,0.936,0,0,0,0.169,0.108,0.9,0.248
9606.ENSP00000260947,9606.ENSP00000352257,BARD1,XRCC6,9606,0.936,0,0,0,0.059,0.292,0.5,0.83
9606.ENSP00000260947,9606.ENSP00000372023,BARD1,CHEK2,9606,0.937,0,0,0,0.128,0.072,0.5,0.863
9606.ENSP00000260947,9606.ENSP00000466399,BARD1,RAD51D,9606,0.94,0,0,0,0.043,0.045,0.5,0.884
9606.ENSP00000260947,9606.ENSP00000278616,BARD1,ATM,9606,0.946,0,0,0,0.044,0.07,0.5,0.892
9606.ENSP00000260947,9606.ENSP00000272317,BARD1,RPS27A,9606,0.953,0,0,0,0,0.906,0.5,0.087
9606.ENSP00000260947,9606.ENSP00000363019,BARD1,UBE2D1,9606,0.953,0,0,0,0.055,0.832,0,0.729
9606.ENSP00000260947,9606.ENSP00000365588,BARD1,MDC1,9606,0.954,0,0,0,0.104,0.618,0.5,0.767
9606.ENSP00000260947,9606.ENSP00000264552,BARD1,UBE2S,9606,0.961,0,0,0,0.057,0.108,0.9,0.598
9606.ENSP00000260947,9606.ENSP00000336701,BARD1,RAD51C,9606,0.967,0,0,0,0.126,0.045,0.5,0.93
9606.ENSP00000260947,9606.ENSP00000441543,BARD1,UBC,9606,0.97,0,0,0,0,0.93,0.5,0.205
9606.ENSP00000260947,9606.ENSP00000358151,BARD1,H2BC21,9606,0.978,0,0,0,0.056,0.942,0.5,0.294
9606.ENSP00000260947,9606.ENSP00000356480,BARD1,RNF2,9606,0.98,0,0,0,0.049,0.042,0.9,0.814
9606.ENSP00000260947,9606.ENSP00000303373,BARD1,H2AC8,9606,0.981,0,0,0,0.042,0.962,0.5,0.087
9606.ENSP00000260947,9606.ENSP00000269305,BARD1,TP53,9606,0.982,0,0,0,0,0.745,0.5,0.875
9606.ENSP00000260947,9606.ENSP00000349722,BARD1,UBE2D3,9606,0.983,0,0,0,0.055,0.882,0,0.859
9606.ENSP00000260947,9606.ENSP00000261584,BARD1,PALB2,9606,0.987,0,0,0,0.085,0.291,0.5,0.966
9606.ENSP00000260947,9606.ENSP00000417132,BARD1,BAP1,9606,0.994,0,0,0,0,0.07,0.9,0.948
9606.ENSP00000260947,9606.ENSP00000368100,BARD1,RAD50,9606,0.997,0,0,0,0.05,0.994,0.54,0.323
9606.ENSP00000260947,9606.ENSP00000265433,BARD1,NBN,9606,0.998,0,0,0,0.058,0.994,0.54,0.599
9606.ENSP00000260947,9606.ENSP00000352408,BARD1,BABAM1,9606,0.998,0,0,0,0,0.063,0.9,0.986
9606.ENSP00000260947,9606.ENSP00000421926,BARD1,UIMC1,9606,0.999,0,0,0,0.049,0.477,0.9,0.996
9606.ENSP00000260947,9606.ENSP00000493712,BARD1,RAD51,9606,0.999,0,0,0,0.198,0.758,0.72,0.993
9606.ENSP00000260947,9606.ENSP00000382628,BARD1,RBBP8,9606,0.999,0,0,0,0.098,0.994,0.7,0.917
9606.ENSP00000260947,9606.ENSP00000369497,BARD1,BRCA2,9606,0.999,0,0,0,0.188,0.793,0.72,0.995
9606.ENSP00000260947,9606.ENSP00000325863,BARD1,MRE11,9606,0.999,0,0,0,0.127,0.994,0.54,0.753
9606.ENSP00000260947,9606.ENSP00000369857,BARD1,ABRAXAS1,9606,0.999,0,0,0,0.042,0.994,0.9,0.993
9606.ENSP00000260947,9606.ENSP00000418960,BARD1,BRCA1,9606,0.999,0,0,0,0.201,0.999,0.9,0.993
9606.ENSP00000260947,9606.ENSP00000343412,BARD1,BABAM2,9606,0.999,0,0,0,0.064,0.334,0.9,0.995
9606.ENSP00000260947,9606.ENSP00000358474,BARD1,BRCC3,9606,0.999,0,0,0,0.062,0.647,0.9,0.994
9606.ENSP00000261254,9606.ENSP00000362768,CCND2,RBL1,9606,0.924,0,0,0,0,0.157,0.9,0.178
9606.ENSP00000261254,9606.ENSP00000362082,CCND2,CCND3,9606,0.937,0,0,0.059,0.044,0,0.9,0.383
9606.ENSP00000261254,9606.ENSP00000324806,CCND2,GSK3B,9606,0.938,0,0,0,0,0,0.9,0.413
9606.ENSP00000261254,9606.ENSP00000419782,CCND2,CDK5,9606,0.951,0,0,0,0,0.879,0,0.618
9606.ENSP00000261254,9606.ENSP00000303706,CCND2,CDC25A,9606,0.955,0,0,0,0.06,0,0.9,0.567
9606.ENSP00000261254,9606.ENSP00000276925,CCND2,CDKN2B,9606,0.962,0,0,0,0,0.177,0.9,0.584
9606.ENSP00000261254,9606.ENSP00000262662,CCND2,CDKN2C,9606,0.963,0,0,0,0,0.175,0.9,0.588
9606.ENSP00000261254,9606.ENSP00000368458,CCND2,PCNA,9606,0.971,0,0,0,0.044,0.63,0.9,0.29
9606.ENSP00000261254,9606.ENSP00000267163,CCND2,RB1,9606,0.988,0,0,0,0.042,0.767,0.9,0.547
9606.ENSP00000261254,9606.ENSP00000262133,CCND2,RBL2,9606,0.99,0,0,0,0.044,0.849,0.9,0.419
9606.ENSP00000261254,9606.ENSP00000418915,CCND2,CDKN2A,9606,0.99,0,0,0,0,0.609,0.9,0.78
9606.ENSP00000261254,9606.ENSP00000413720,CCND2,CDKN1C,9606,0.994,0,0,0,0.098,0.836,0.9,0.664
9606.ENSP00000261254,9606.ENSP00000266970,CCND2,CDK2,9606,0.995,0,0,0,0.119,0.873,0.8,0.811
9606.ENSP00000261254,9606.ENSP00000265734,CCND2,CDK6,9606,0.999,0,0,0,0.169,0.995,0.9,0.996
9606.ENSP00000261254,9606.ENSP00000384849,CCND2,CDKN1A,9606,0.999,0,0,0,0.1,0.994,0.9,0.787
9606.ENSP00000261405,9606.ENSP00000296029,VWF,PF4,9606,0.932,0,0,0,0.091,0,0,0.929
9606.ENSP00000261405,9606.ENSP00000306512,VWF,CXCL8,9606,0.962,0,0,0,0,0,0,0.962
9606.ENSP00000261405,9606.ENSP00000346839,VWF,FN1,9606,0.998,0,0,0,0.042,0,0.4,0.998
9606.ENSP00000261427,9606.ENSP00000418960,UBE2K,BRCA1,9606,0.908,0,0,0,0.049,0.792,0,0.575
9606.ENSP00000261427,9606.ENSP00000348056,UBE2K,UBE2I,9606,0.914,0,0,0,0.049,0.897,0,0.189
9606.ENSP00000261427,9606.ENSP00000497594,UBE2K,UBE3A,9606,0.921,0,0,0,0.131,0.049,0,0.912
9606.ENSP00000261427,9606.ENSP00000347184,UBE2K,HTT,9606,0.979,0,0,0,0.049,0.712,0,0.932
9606.ENSP00000261427,9606.ENSP00000272317,UBE2K,RPS27A,9606,0.998,0,0,0,0.068,0.99,0.5,0.626
9606.ENSP00000261427,9606.ENSP00000441543,UBE2K,UBC,9606,0.999,0,0,0,0.072,0.998,0.5,0.683
9606.ENSP00000261584,9606.ENSP00000373952,PALB2,FANCA,9606,0.9,0,0,0,0.182,0,0,0.883
9606.ENSP00000261584,9606.ENSP00000466834,PALB2,RAD51D-2,9606,0.901,0.061,0,0,0.055,0.045,0,0.897
9606.ENSP00000261584,9606.ENSP00000289081,PALB2,FANCC,9606,0.908,0,0,0,0.212,0,0,0.888
9606.ENSP00000261584,9606.ENSP00000451974,PALB2,XRCC3,9606,0.91,0.061,0,0,0.085,0.294,0.5,0.749
9606.ENSP00000261584,9606.ENSP00000320898,PALB2,RNF168,9606,0.918,0,0,0,0.044,0.292,0,0.889
9606.ENSP00000261584,9606.ENSP00000372023,PALB2,CHEK2,9606,0.921,0,0,0,0.068,0,0,0.919
9606.ENSP00000261584,9606.ENSP00000267430,PALB2,FANCM,9606,0.94,0,0,0,0.138,0,0,0.933
9606.ENSP00000261584,9606.ENSP00000278616,PALB2,ATM,9606,0.945,0,0,0,0,0,0.54,0.886
9606.ENSP00000261584,9606.ENSP00000265849,PALB2,PMS2,9606,0.947,0,0,0,0.531,0,0.54,0.776
9606.ENSP00000261584,9606.ENSP00000466399,PALB2,RAD51D,9606,0.949,0.061,0,0,0.069,0.045,0.5,0.897
9606.ENSP00000261584,9606.ENSP00000382628,PALB2,RBBP8,9606,0.953,0,0,0,0.115,0.398,0.577,0.816
9606.ENSP00000261584,9606.ENSP00000310842,PALB2,FANCI,9606,0.988,0,0,0,0.153,0,0.54,0.972
9606.ENSP00000261584,9606.ENSP00000287647,PALB2,FANCD2,9606,0.991,0,0,0,0.128,0,0.54,0.981
9606.ENSP00000261584,9606.ENSP00000493712,PALB2,RAD51,9606,0.999,0.061,0,0,0.145,0.911,0.5,0.997
9606.ENSP00000261584,9606.ENSP00000418960,PALB2,BRCA1,9606,0.999,0,0,0,0.097,0.944,0.9,0.999
9606.ENSP00000261584,9606.ENSP00000336701,PALB2,RAD51C,9606,0.999,0.061,0,0,0.088,0.294,0.9,0.995
9606.ENSP00000261584,9606.ENSP00000369497,PALB2,BRCA2,9606,0.999,0,0,0,0.166,0.997,0.9,0.999
9606.ENSP00000261596,9606.ENSP00000354558,LPIN2,MTOR,9606,0.915,0,0,0,0.049,0.075,0.9,0.152
9606.ENSP00000261596,9606.ENSP00000487971,LPIN2,LPIN3,9606,0.963,0,0,0.072,0,0.617,0.9,0.102
9606.ENSP00000261596,9606.ENSP00000397908,LPIN2,LPIN1,9606,0.963,0,0,0.071,0.056,0.61,0.9,0.102
9606.ENSP00000261623,9606.ENSP00000263025,CYBA,MAPK3,9606,0.937,0,0,0,0.083,0,0.9,0.369
9606.ENSP00000261623,9606.ENSP00000294728,CYBA,VCAM1,9606,0.938,0,0,0,0.042,0,0.9,0.409
9606.ENSP00000261623,9606.ENSP00000361405,CYBA,MMP9,9606,0.941,0,0,0,0.083,0,0.9,0.417
9606.ENSP00000261623,9606.ENSP00000451828,CYBA,AKT1,9606,0.992,0,0,0,0.086,0.045,0,0.992
9606.ENSP00000261623,9606.ENSP00000367851,CYBA,CYBB,9606,0.999,0,0,0,0.17,0.918,0.9,0.999
9606.ENSP00000261623,9606.ENSP00000289473,CYBA,NCF1,9606,0.999,0,0,0,0.191,0.755,0.9,0.999
9606.ENSP00000261623,9606.ENSP00000362057,CYBA,NOX1,9606,0.999,0,0,0,0.118,0.051,0.9,0.999
9606.ENSP00000261623,9606.ENSP00000342848,CYBA,NOXA1,9606,0.999,0,0,0,0.129,0,0.8,0.998
